"season","player_id","player","franchise_id","snaps","WAA","WAR","position"
2011,5547,"Demaryius Thomas",10,652,0.00440990990990991,0.128,"WR"
2011,5550,"Tim Tebow",10,912,-1.11885897435897,0.122,"QB"
2011,5570,"Zane Beadles",10,1195,-0.0740813008130081,0.042,"G"
2011,5604,"J.D. Walton",10,1195,-0.282369565217391,-0.167,"C"
2011,5611,"Eric Decker",10,979,-0.13359009009009,0.054,"WR"
2011,5779,"Rafael Bush",10,77,-0.0243703703703704,-0.008,"S"
2011,5842,"Kyle McCarthy",10,24,-0.0273703703703704,-0.024,"S"
2011,5845,"Cassius Vaughn",10,232,-0.0983880597014925,-0.046,"CB"
2011,6031,"Mitch Unrein",10,105,-0.0172539682539683,-0.007,"DI"
2011,6154,"Von Miller",10,985,0.292670886075949,0.349,"ED"
2011,6197,"Rahim Moore",10,542,-0.0623703703703704,0.037,"S"
2011,6198,"Orlando Franklin",10,1173,0.0379338842975207,0.152,"T"
2011,6219,"Nate Irving",10,7,-0.00792079207920792,-0.007,"LB"
2011,6260,"Quinton Carter",10,824,-0.0833703703703704,0.074,"S"
2011,6281,"Julius Thomas",10,46,-0.0258739495798319,-0.01,"TE"
2011,6356,"Virgil Green",10,270,-0.0108739495798319,0.025,"TE"
2011,6454,"D'Andre Goodwin",10,1,0.00140990990990991,0.002,"WR"
2011,6457,"Chris Harris Jr.",10,550,0.105611940298507,0.231,"CB"
2011,788,"Jeff Backus",11,1130,0.0449338842975207,0.13,"T"
2011,804,"Kyle Vanden Bosch",11,799,-0.231329113924051,-0.19,"ED"
2011,820,"Dominic Raiola",11,1148,-0.0953695652173913,-0.008,"C"
2011,4924,"Matthew Stafford",11,1135,0.851141025641026,3.163,"QB"
2011,4943,"Brandon Pettigrew",11,1093,-0.0198739495798319,0.327,"TE"
2011,4956,"Louis Delmas",11,737,-0.0643703703703704,0.079,"S"
2011,4960,"Alphonso Smith",11,258,-0.0873880597014925,-0.026,"CB"
2011,4999,"DeAndre Levy",11,997,-0.100920792079208,0.011,"LB"
2011,5038,"Sammie Lee Hill",11,452,0.0207460317460317,0.059,"DI"
2011,5101,"Don Carey",11,45,0.0216119402985075,0.033,"CB"
2011,5116,"Aaron Brown",11,3,0.00350381679389313,0.004,"HB"
2011,5281,"Ashlee Palmer",11,39,-0.00592079207920792,-0.003,"LB"
2011,5527,"Ndamukong Suh",11,809,-0.0102539682539683,0.057,"DI"
2011,5555,"Jahvid Best",11,288,0.00150381679389313,0.056,"HB"
2011,5591,"Amari Spievey",11,988,-0.16137037037037,0.039,"S"
2011,5736,"Willie Young",11,264,0.103670886075949,0.117,"ED"
2011,5794,"Keiland Williams",11,121,-0.0204961832061069,0.004,"HB"
2011,5871,"Aaron Berry",11,455,0.159611940298507,0.268,"CB"
2011,6165,"Nick Fairley",11,263,0.0307460317460317,0.054,"DI"
2011,6196,"Titus Young",11,737,-0.0465900900900901,0.137,"WR"
2011,6309,"Doug Hogue",11,12,-0.0119207920792079,-0.011,"LB"
2011,533,"Donald Driver",12,536,-0.0555900900900901,0.084,"WR"
2011,614,"Chad Clifton",12,329,-0.0580661157024793,-0.032,"T"
2011,799,"Ryan Pickett",12,499,-0.0202539682539683,0.009,"DI"
2011,4932,"B.J. Raji",12,927,-0.138253968253968,-0.061,"DI"
2011,4949,"Clay Matthews",12,1012,0.224670886075949,0.282,"ED"
2011,5032,"T.J. Lang",12,1109,0.0859186991869919,0.173,"G"
2011,5106,"Jarius Wynn",12,468,-0.0932539682539683,-0.071,"DI"
2011,5142,"Brad Jones",12,144,-0.0283291139240506,-0.02,"ED"
2011,5245,"Robert Francois",12,165,-0.0279207920792079,-0.005,"LB"
2011,5390,"Evan Smith",12,307,-0.0680813008130081,-0.043,"G"
2011,5458,"Tom Crabtree",12,333,-0.0488739495798319,0.015,"TE"
2011,5548,"Bryan Bulaga",12,754,0.153933884297521,0.213,"T"
2011,5581,"Mike Neal",12,164,-0.0613291139240506,-0.054,"ED"
2011,5596,"Morgan Burnett",12,1144,0.0606296296296296,0.294,"S"
2011,5677,"Andrew Quarless",12,195,0.00712605042016807,0.041,"TE"
2011,5692,"Marshall Newhouse",12,927,-0.235066115702479,-0.162,"T"
2011,5716,"James Starks",12,459,0.0125038167938931,0.098,"HB"
2011,5753,"C.J. Wilson",12,405,-0.0632539682539683,-0.042,"DI"
2011,5943,"Sam Shields",12,752,-0.0673880597014925,0.117,"CB"
2011,5945,"Frank Zombo",12,142,-0.107920792079208,-0.1,"LB"
2011,6184,"Derek Sherrod",12,110,-0.0240661157024793,-0.015,"T"
2011,6216,"Randall Cobb",12,293,-0.00259009009009009,0.07,"WR"
2011,6248,"Alex Green",12,7,0.000503816793893131,0.002,"HB"
2011,6293,"D.J. Williams Jr.",12,101,-0.0168739495798319,0,"TE"
2011,6338,"D.J. Smith",12,262,0.0480792079207921,0.087,"LB"
2011,6370,"Ryan Taylor",12,31,-0.0198739495798319,-0.015,"TE"
2011,6752,"M.D. Jennings",12,10,0.00362962962962963,0.006,"S"
2011,6754,"Jamari Lattimore",12,29,-0.0239207920792079,-0.022,"LB"
2011,6756,"Brandon Saine",12,75,-0.00149618320610687,0.011,"HB"
2011,6759,"Vic So'oto",12,83,-0.0289207920792079,-0.025,"LB"
2011,4938,"Brian Cushing",13,1064,0.177079207920792,0.346,"LB"
2011,4969,"Connor Barwin",13,1081,-0.0393291139240506,0.019,"ED"
2011,5000,"Antoine Caldwell",13,221,0.0299186991869919,0.052,"G"
2011,5035,"Glover Quin",13,1119,-0.0263703703703704,0.201,"S"
2011,5076,"James Casey",13,381,0.00835416666666667,0.049,"FB"
2011,5105,"Andrew Gardner",13,33,-0.0210661157024793,-0.018,"T"
2011,5112,"Brice McCain",13,465,0.201611940298507,0.329,"CB"
2011,5135,"Chris Ogbonnaya",13,43,-0.00149618320610687,0,"HB"
2011,5147,"Troy Nolan",13,424,0.0466296296296296,0.146,"S"
2011,5398,"Arian Foster",13,743,0.0275038167938931,0.178,"HB"
2011,5400,"Tim Jamison",13,366,0.0437460317460317,0.063,"DI"
2011,5545,"Kareem Jackson",13,621,-0.120388059701493,0.018,"CB"
2011,5583,"Ben Tate",13,344,0.00850381679389313,0.081,"HB"
2011,5605,"Earl Mitchell",13,320,-0.0152539682539683,0.017,"DI"
2011,5626,"Darryl Sharpton",13,52,-0.0109207920792079,-0.006,"LB"
2011,5642,"Garrett Graham",13,21,-0.0138739495798319,-0.009,"TE"
2011,5909,"Thomas Austin",13,38,-0.00908130081300813,-0.006,"G"
2011,6163,"J.J. Watt",13,878,0.234746031746032,0.279,"DI"
2011,6194,"Brooks Reed",13,902,0.0586708860759494,0.109,"ED"
2011,6212,"Brandon Harris",13,28,-0.0343880597014925,-0.028,"CB"
2011,6296,"Shiloh Keo",13,28,-0.00937037037037037,-0.004,"S"
2011,6304,"T.J. Yates",13,434,-0.368858974358974,0.274,"QB"
2011,6366,"Derek Newton",13,19,-0.00406611570247934,-0.001,"T"
2011,6697,"Mister Alexander",13,19,-0.00492079207920792,-0.003,"LB"
2011,6699,"Bryan Braman",13,20,0.00767088607594937,0.009,"ED"
2011,6706,"Jeff Maehl",13,9,-0.00859009009009009,-0.007,"WR"
2011,800,"Reggie Wayne",14,969,0.15240990990991,0.36,"WR"
2011,867,"Ryan Diem",14,607,-0.0820813008130081,-0.029,"G"
2011,4950,"Donald Brown",14,392,-0.00949618320610687,0.066,"HB"
2011,4979,"Fili Moala",14,480,-0.0942539682539683,-0.042,"DI"
2011,5015,"Jerraud Powers",14,794,0.0466119402985075,0.198,"CB"
2011,5046,"Anthony Hill",14,71,-0.0178739495798319,-0.011,"TE"
2011,5051,"Austin Collie",14,597,-0.0125900900900901,0.14,"WR"
2011,5056,"Seth Olsen",14,31,-0.0210813008130081,-0.018,"G"
2011,5125,"Curtis Painter",14,454,-1.27885897435897,-0.47,"QB"
2011,5311,"Jacob Lacey",14,701,-0.0273880597014925,0.11,"CB"
2011,5556,"Jerry Hughes",14,150,-0.0733291139240506,-0.064,"ED"
2011,5588,"Pat Angerer",14,1027,-0.0899207920792079,0.007,"LB"
2011,5618,"Kevin Thomas",14,428,-0.111388059701493,-0.026,"CB"
2011,5685,"Brody Eldridge",14,288,-0.0438739495798319,-0.004,"TE"
2011,5761,"Ricardo Mathews",14,334,-0.0132539682539683,0.02,"DI"
2011,5763,"Kavell Conner",14,788,-0.0629207920792079,0.014,"LB"
2011,5804,"Terrence Johnson",14,277,-0.146388059701493,-0.088,"CB"
2011,5926,"Chris Gronkowski",14,34,0.000354166666666668,0.003,"FB"
2011,5933,"Mike Tepper",14,220,-0.0270813008130081,-0.009,"G"
2011,5963,"Brandon King",14,19,-0.0413880597014925,-0.037,"CB"
2011,5964,"Jeff Linkenbach",14,981,-0.178066115702479,-0.094,"T"
2011,5970,"Blair White",14,3,0.00240990990990991,0.003,"WR"
2011,6174,"Anthony Castonzo",14,693,-0.0220661157024793,0.037,"T"
2011,6201,"Ben Ijalana",14,36,-0.00406611570247934,-0.001,"T"
2011,6239,"Drake Nevis",14,163,0.00774603174603175,0.024,"DI"
2011,6271,"Delone Carter",14,237,-0.0254961832061069,0.022,"HB"
2011,6340,"Chris Rucker",14,317,-0.0483880597014925,0.017,"CB"
2011,6558,"Mario Addison",14,75,-0.0233291139240506,-0.019,"ED"
2011,6600,"Scott Lutrus",14,7,-0.00792079207920792,-0.007,"LB"
2011,6660,"Ryan Mahaffey",14,30,0.00535416666666667,0.008,"FB"
2011,6786,"Joe Young",14,409,-0.0403703703703704,0.047,"S"
2011,6787,"Mike McNeill",14,3,-0.0138739495798319,-0.014,"TE"
2011,6789,"Adrian Moten",14,22,-0.00692079207920792,-0.005,"LB"
2011,6910,"A.J. Edds",14,61,-0.00392079207920792,0.002,"LB"
2011,6921,"David Caldwell",14,601,0.00762962962962963,0.094,"S"
2011,627,"Brad Meester",15,1041,0.0466304347826087,0.143,"C"
2011,4931,"Eugene Monroe",15,891,0.179933884297521,0.264,"T"
2011,4962,"Eben Britton",15,190,-0.0460813008130081,-0.029,"G"
2011,4971,"Darcel McBath",15,1,0.00262962962962963,0.003,"S"
2011,4995,"Terrance Knighton",15,528,-0.00525396825396825,0.047,"DI"
2011,4996,"Derek Cox",15,324,0.154611940298507,0.225,"CB"
2011,5016,"Corvey Irvin",15,14,0.0107460317460317,0.012,"DI"
2011,5030,"Mike Thomas",15,681,-0.0835900900900901,0.067,"WR"
2011,5062,"William Middleton",15,388,0.182611940298507,0.261,"CB"
2011,5068,"Jarett Dillard",15,542,-0.11559009009009,0.002,"WR"
2011,5103,"Morgan Trent",15,185,0.0616119402985075,0.096,"CB"
2011,5104,"Zach Miller",15,56,-0.00387394957983193,0.017,"TE"
2011,5169,"Courtney Greene",15,114,-0.0183703703703704,0.004,"S"
2011,5263,"Russell Allen",15,293,0.00707920792079208,0.036,"LB"
2011,5264,"Brock Bolen",15,98,0.00135416666666667,0.013,"FB"
2011,5302,"Zach Potter",15,334,-0.0218739495798319,0.035,"TE"
2011,5308,"Colin Cloherty",15,62,-0.0148739495798319,0.007,"TE"
2011,5535,"Tyson Alualu",15,851,-0.0942539682539683,-0.02,"DI"
2011,5614,"Taylor Price",15,25,-0.00259009009009009,0.005,"WR"
2011,5649,"Akwasi Owusu-Ansah",15,218,0.0276296296296296,0.069,"S"
2011,5676,"Austen Lane",15,126,-0.0433291139240506,-0.036,"ED"
2011,5693,"Fendi Onobun",15,13,-0.0148739495798319,-0.01,"TE"
2011,5703,"Deji Karim",15,169,-0.0174961832061069,0.015,"HB"
2011,5749,"George Selvie",15,86,0.00167088607594937,0.005,"ED"
2011,5755,"Jammie Kirlew",15,1,-0.00992079207920792,-0.01,"LB"
2011,5825,"Nate Collins",15,166,-0.00525396825396825,0.007,"DI"
2011,5944,"Chastin West",15,231,0.00840990990990991,0.056,"WR"
2011,5989,"John Estes",15,6,-0.00436956521739131,-0.004,"C"
2011,6162,"Blaine Gabbert",15,910,-2.84785897435897,-1.388,"QB"
2011,6228,"Will Rackley",15,940,-0.192081300813008,-0.106,"G"
2011,6266,"Cecil Shorts",15,176,-0.0825900900900901,-0.041,"WR"
2011,6273,"Chris Prosinski",15,195,-0.0143703703703704,0.03,"S"
2011,6591,"Cameron Bradfield",15,181,0.00593388429752066,0.023,"T"
2011,6595,"DuJuan Harris",15,48,0.00150381679389313,0.01,"HB"
2011,6596,"T.J. Heath",15,1,-0.0223880597014925,-0.022,"CB"
2011,6603,"Jamar Newsome",15,38,-0.00659009009009009,-0.001,"WR"
2011,6605,"Kevin Rutland",15,266,-0.161388059701493,-0.104,"CB"
2011,6715,"Stephen Franklin",15,16,-0.0109207920792079,-0.01,"LB"
2011,527,"Kelly Gregg",16,532,-0.00825396825396825,0.053,"DI"
2011,585,"Thomas Jones",16,295,-0.0384961832061069,0.022,"HB"
2011,602,"Anthony Becht",16,340,-0.0238739495798319,0.036,"TE"
2011,4926,"Tyson Jackson",16,595,0.00874603174603174,0.044,"DI"
2011,5025,"Donald Washington",16,306,-0.0953703703703704,-0.038,"S"
2011,5161,"Jake O'Connell",16,268,-0.0338739495798319,0.027,"TE"
2011,5238,"Reshard Langford",16,165,0.00462962962962963,0.027,"S"
2011,5449,"Jovan Belcher",16,649,0.0130792079207921,0.076,"LB"
2011,5530,"Eric Berry",16,5,-0.00437037037037037,-0.004,"S"
2011,5561,"Dexter McCluster",16,455,0.0175038167938931,0.099,"HB"
2011,5575,"Javier Arenas",16,377,0.0826119402985075,0.173,"CB"
2011,5593,"Jon Asamoah",16,1051,0.0239186991869919,0.12,"G"
2011,5659,"Kendrick Lewis",16,963,0.0506296296296296,0.218,"S"
2011,5665,"Cameron Sheffield",16,144,-0.0543291139240506,-0.046,"ED"
2011,5852,"Jeremy Horne",16,4,-0.00659009009009009,-0.006,"WR"
2011,6028,"Steve Maneri",16,28,-6.6115702479339e-05,0.005,"T"
2011,6062,"Cory Greenwood",16,12,0.00167088607594937,0.003,"ED"
2011,6178,"Jonathan Baldwin",16,387,-0.0945900900900901,-0.001,"WR"
2011,6207,"Rodney Hudson",16,133,-0.0100813008130081,0.002,"G"
2011,6222,"Justin Houston",16,754,0.0806708860759494,0.13,"ED"
2011,6238,"Allen Bailey",16,289,0.0277460317460317,0.041,"DI"
2011,6270,"Jalil Brown",16,29,-0.0403880597014925,-0.034,"CB"
2011,6351,"Jerrell Powe",16,9,0.0107460317460317,0.011,"DI"
2011,792,"Will Allen",17,656,-0.00238805970149254,0.165,"CB"
2011,4948,"Vontae Davis",17,677,0.0766119402985075,0.228,"CB"
2011,4984,"Sean Smith",17,1064,-0.249388059701493,-0.015,"CB"
2011,5031,"Brian Hartline",17,690,-0.0155900900900901,0.14,"WR"
2011,5089,"Chris Clemons",17,21,0.00462962962962963,0.009,"S"
2011,5316,"Ryan Baker",17,14,0.00274603174603175,0.004,"DI"
2011,5520,"Julius Pruitt",17,5,-0.00159009009009009,-0.001,"WR"
2011,5553,"Jared Odrick",17,580,-0.0492539682539683,-0.021,"DI"
2011,5565,"Koa Misi",17,400,-0.0253291139240506,0.001,"ED"
2011,5598,"John Jerry",17,357,-0.0270813008130081,0.007,"G"
2011,5668,"Nolan Carroll",17,321,-0.0893880597014925,-0.016,"CB"
2011,5686,"Reshad Jones",17,653,-0.0893703703703704,0.042,"S"
2011,5774,"Austin Spitler",17,1,0.00567088607594937,0.006,"ED"
2011,5887,"Marlon Moore",17,2,0.00240990990990991,0.003,"WR"
2011,5948,"Jeron Mastrud",17,209,-0.00687394957983193,0.017,"TE"
2011,6167,"Mike Pouncey",17,1005,0.0076304347826087,0.099,"C"
2011,6214,"Daniel Thomas",17,367,-0.0414961832061069,0.033,"HB"
2011,6263,"Clyde Gates",17,155,-0.0225900900900901,0.003,"WR"
2011,6326,"Charles Clay",17,395,-0.0188739495798319,0.063,"TE"
2011,6387,"Jimmy Wilson",17,213,-0.0693880597014925,-0.022,"CB"
2011,6480,"Will Yeatman",17,45,-0.0178739495798319,-0.012,"TE"
2011,787,"Steve Hutchinson",18,889,0.122918699186992,0.199,"G"
2011,4918,"Kenny Onatolu",18,64,-0.0179207920792079,-0.011,"LB"
2011,4945,"Percy Harvin",18,604,0.24440990990991,0.394,"WR"
2011,4977,"Phil Loadholt",18,1003,0.179933884297521,0.268,"T"
2011,5009,"Asher Allen",18,520,-0.305388059701493,-0.193,"CB"
2011,5155,"Jamarca Sanford",18,845,-0.23137037037037,-0.07,"S"
2011,5329,"Patrick Brown",18,42,-0.00306611570247934,0,"T"
2011,5559,"Chris Cook",18,253,0.0566119402985075,0.117,"CB"
2011,5576,"Toby Gerhart",18,387,0.0205038167938931,0.09,"HB"
2011,5624,"Everson Griffen",18,271,0.0176708860759494,0.032,"ED"
2011,5722,"Joe Webb III",18,156,-0.581858974358974,-0.346,"QB"
2011,5760,"Ryan D'Imperio",18,159,-0.00764583333333333,0.007,"FB"
2011,6017,"Marcus Sherels",18,296,-0.152388059701493,-0.084,"CB"
2011,6129,"Emmanuel Arceneaux",18,29,-0.00859009009009009,-0.003,"WR"
2011,6164,"Christian Ponder",18,574,-1.19085897435897,-0.152,"QB"
2011,6195,"Kyle Rudolph",18,487,0.0261260504201681,0.165,"TE"
2011,6258,"Christian Ballard",18,237,0.0116708860759494,0.028,"ED"
2011,6291,"Brandon Burton",18,71,-0.0753880597014925,-0.062,"CB"
2011,6322,"Mistral Raymond",18,378,0.00662962962962963,0.077,"S"
2011,6324,"Brandon Fusco",18,24,0.0076304347826087,0.01,"C"
2011,6388,"Stephen Burton",18,47,-0.00259009009009009,0.008,"WR"
2011,6487,"Larry Dean",18,6,-0.0129207920792079,-0.012,"LB"
2011,6493,"Allen Reisner",18,15,-0.00487394957983193,0,"TE"
2011,575,"Brian Waters",19,1310,0.136918699186992,0.249,"G"
2011,590,"Shaun Ellis",19,415,-0.0993291139240506,-0.077,"ED"
2011,698,"Tom Brady",19,1320,2.32614102564103,4.686,"QB"
2011,775,"Gerard Warren",19,366,0.0767460317460317,0.102,"DI"
2011,779,"Andre Carter",19,741,0.126670886075949,0.165,"ED"
2011,806,"Chad Johnson",19,347,-0.00659009009009009,0.082,"WR"
2011,818,"Matt Light",19,1232,0.100933884297521,0.206,"T"
2011,4914,"Danny Woodhead",19,437,0.00950381679389313,0.089,"HB"
2011,4957,"Patrick Chung",19,758,-0.00837037037037037,0.142,"S"
2011,4963,"Ron Brace",19,60,-0.00125396825396825,0.005,"DI"
2011,4981,"Sebastian Vollmer",19,377,0.0599338842975207,0.091,"T"
2011,5131,"Myron Pryor",19,35,0.0217460317460317,0.024,"DI"
2011,5156,"Julian Edelman",19,297,0.00440990990990991,0.065,"WR"
2011,5177,"Tiquan Underwood",19,98,-0.0195900900900901,-0.001,"WR"
2011,5179,"Dan Gronkowski",19,51,-0.0138739495798319,-0.007,"TE"
2011,5277,"Brian Hoyer",19,12,0.0301410256410256,0.034,"QB"
2011,5552,"Devin McCourty",19,1122,-0.0143880597014925,0.226,"CB"
2011,5567,"Rob Gronkowski",19,1263,0.303126050420168,0.677,"TE"
2011,5578,"Jermaine Cunningham",19,46,-0.0319207920792079,-0.027,"LB"
2011,5587,"Brandon Spikes",19,535,0.0890792079207921,0.149,"LB"
2011,5614,"Taylor Price",19,17,-0.00059009009009009,0.002,"WR"
2011,5637,"Aaron Hernandez",19,1028,0.158126050420168,0.492,"TE"
2011,5731,"Thomas Welch",19,42,-0.0210661157024793,-0.016,"T"
2011,5747,"Phillip Adams",19,173,-0.0513880597014925,-0.008,"CB"
2011,5769,"Brandon Deaderick",19,376,-0.113329113924051,-0.091,"ED"
2011,5803,"Sergio Brown",19,342,-0.0333703703703704,0.039,"S"
2011,5805,"Ross Ventrone",19,28,-0.0123703703703704,-0.007,"S"
2011,5806,"Kyle Love",19,681,-0.00825396825396825,0.055,"DI"
2011,5807,"Dane Fletcher",19,312,0.0180792079207921,0.054,"LB"
2011,5940,"Nick McDonald",19,106,0.00363043478260869,0.012,"C"
2011,6169,"Nate Solder",19,1023,0.0349338842975207,0.137,"T"
2011,6185,"Ras-I Dowling",19,91,-0.0163880597014925,0.006,"CB"
2011,6208,"Shane Vereen",19,26,0.000503816793893131,0.006,"HB"
2011,6225,"Stevan Ridley",19,199,-0.00349618320610687,0.035,"HB"
2011,6290,"Marcus Cannon",19,164,-0.00606611570247934,0.01,"T"
2011,6477,"Alex Silvestro",19,12,0.00874603174603174,0.01,"DI"
2011,6478,"Jeff Tarpinian",19,22,-0.0129207920792079,-0.011,"LB"
2011,6871,"Sterling Moore",19,352,0.137611940298507,0.216,"CB"
2011,6910,"A.J. Edds",19,68,-0.00892079207920792,-0.008,"LB"
2011,802,"Drew Brees",20,1278,3.72114102564103,6.17,"QB"
2011,828,"Shaun Rogers",20,340,0.0247460317460317,0.057,"DI"
2011,4937,"Malcolm Jenkins",20,1092,-0.0463703703703704,0.188,"S"
2011,5214,"Chase Daniel",20,42,-0.00885897435897436,0.006,"QB"
2011,5218,"Mitch King",20,51,0.00274603174603175,0.006,"DI"
2011,5310,"Ramon Humber",20,166,-0.0199207920792079,0.019,"LB"
2011,5422,"Jonathan Casillas",20,545,-0.0689207920792079,0.035,"LB"
2011,5557,"Patrick Robinson",20,813,0.126611940298507,0.321,"CB"
2011,5589,"Charles Brown",20,400,-0.0150661157024793,0.019,"T"
2011,5619,"Jimmy Graham",20,924,0.203126050420168,0.548,"TE"
2011,5681,"Matt Tennant",20,42,0.0176304347826087,0.023,"C"
2011,5886,"Jonathon Amaya",20,53,0.00762962962962963,0.022,"S"
2011,6007,"Chris Ivory",20,153,0.00650381679389313,0.04,"HB"
2011,6018,"Junior Galette",20,414,-0.0573291139240506,-0.039,"ED"
2011,6176,"Cameron Jordan",20,648,0.00867088607594937,0.043,"ED"
2011,6180,"Mark Ingram II",20,215,-0.00049618320610687,0.045,"HB"
2011,6224,"Martez Wilson",20,133,-0.0139207920792079,0.023,"LB"
2011,6240,"Johnny Patrick",20,48,0.0206119402985075,0.035,"CB"
2011,6689,"Mike Higgins",20,78,-0.0168739495798319,0,"TE"
2011,6722,"Isa Abdul-Quddus",20,186,0.0516296296296296,0.094,"S"
2011,498,"Brandon Stokley",21,29,-0.00959009009009009,-0.002,"WR"
2011,624,"Deon Grant",21,1088,0.0226296296296296,0.251,"S"
2011,840,"Kareem McKenzie",21,1372,-0.0660661157024793,0.05,"T"
2011,4952,"Hakeem Nicks",21,1229,0.31340990990991,0.582,"WR"
2011,4983,"Will Beatty",21,666,0.0269338842975207,0.085,"T"
2011,5008,"Ramses Barden",21,130,-0.0235900900900901,0.011,"WR"
2011,5023,"Travis Beckum",21,216,-0.0188739495798319,0.054,"TE"
2011,5108,"Bear Pascoe",21,505,-0.0138739495798319,0.085,"TE"
2011,5540,"Jason Pierre-Paul",21,1173,0.222670886075949,0.282,"ED"
2011,5571,"Linval Joseph",21,746,0.0137460317460317,0.086,"DI"
2011,5670,"Mitch Petrus",21,224,-0.0110813008130081,0.007,"G"
2011,5822,"Jake Ballard",21,1026,0.0261260504201681,0.294,"TE"
2011,5826,"Jim Cordle",21,28,-0.0190813008130081,-0.016,"G"
2011,5827,"Victor Cruz",21,1023,0.14640990990991,0.386,"WR"
2011,6171,"Prince Amukamara",21,199,-0.0263880597014925,0.023,"CB"
2011,6235,"Jerrel Jernigan",21,17,-0.0115900900900901,-0.008,"WR"
2011,6337,"Greg Jones",21,200,-0.00492079207920792,0.013,"LB"
2011,6350,"Tyler Sash",21,40,-0.0123703703703704,-0.002,"S"
2011,6354,"Jacquian Williams",21,573,-0.0379207920792079,0.045,"LB"
2011,6373,"Da'Rel Scott",21,16,0.000503816793893131,0.004,"HB"
2011,6419,"Spencer Paysinger",21,49,-0.0199207920792079,-0.013,"LB"
2011,6666,"Henry Hynoski",21,369,0.00835416666666667,0.042,"FB"
2011,6669,"Justin Trattou",21,16,-0.000329113924050632,0.001,"ED"
2011,6767,"Mark Herzlich",21,72,-0.0129207920792079,-0.004,"LB"
2011,51,"Mark Brunell",22,22,-0.0338589743589744,-0.025,"QB"
2011,586,"Plaxico Burress",22,855,0.0654099099099099,0.254,"WR"
2011,777,"LaDainian Tomlinson",22,404,-0.0104961832061069,0.064,"HB"
2011,4928,"Mark Sanchez",22,1064,-1.68185897435897,0.193,"QB"
2011,4934,"Aaron Maybin",22,232,0.0506708860759494,0.061,"ED"
2011,4988,"Shonn Greene",22,559,-0.0274961832061069,0.085,"HB"
2011,5010,"Patrick Turner",22,184,-0.00659009009009009,0.031,"WR"
2011,5117,"Matt Slauson",22,1088,0.0349186991869919,0.129,"G"
2011,5305,"Jamaal Westerman",22,399,0.0166708860759494,0.041,"ED"
2011,5445,"Eron Riley",22,3,0.000409909909909911,0.001,"WR"
2011,5491,"Josh Mauga",22,142,0.00607920792079208,0.026,"LB"
2011,5554,"Kyle Wilson",22,569,-0.0703880597014925,0.073,"CB"
2011,5586,"Vladimir Ducasse",22,93,-0.0410661157024793,-0.025,"T"
2011,5636,"Joe McKnight",22,113,0.0255038167938931,0.048,"HB"
2011,5662,"John Conner",22,369,0.0123541666666667,0.049,"FB"
2011,5861,"Jeff Cumberland",22,47,-0.0178739495798319,-0.008,"TE"
2011,6055,"Martin Tevaseu",22,40,0.00474603174603175,0.009,"DI"
2011,6120,"Isaiah Trufant",22,11,-0.0343880597014925,-0.031,"CB"
2011,6182,"Muhammad Wilkerson",22,599,0.0217460317460317,0.055,"DI"
2011,6246,"Kenrick Ellis",22,68,0.0337460317460317,0.038,"DI"
2011,6278,"Bilal Powell",22,25,-0.0104961832061069,-0.005,"HB"
2011,6305,"Jeremy Kerley",22,308,0.0444099099099099,0.128,"WR"
2011,6331,"Caleb Schlauderaff",22,12,-0.00108130081300813,0.001,"G"
2011,6514,"Josh Baker",22,36,0.0123541666666667,0.017,"FB"
2011,6515,"Nick Bellore",22,10,-0.0169207920792079,-0.016,"LB"
2011,6729,"Colin Baxter",22,171,-0.100369565217391,-0.086,"C"
2011,6945,"Tracy Wilson",22,14,0.00562962962962963,0.007,"S"
2011,658,"Cooper Carlisle",23,1072,-0.0280813008130081,0.069,"G"
2011,778,"Richard Seymour",23,845,0.0827460317460317,0.151,"DI"
2011,921,"T.J. Houshmandzadeh",23,142,-0.0215900900900901,0.01,"WR"
2011,4927,"Aaron Curry",23,520,-0.00892079207920792,0.047,"LB"
2011,4930,"Darrius Heyward-Bey",23,796,0.0524099099099099,0.216,"WR"
2011,4970,"Mike Mitchell",23,493,-0.13237037037037,-0.025,"S"
2011,4994,"Matt Shaughnessy",23,143,0.0116708860759494,0.019,"ED"
2011,5048,"Louis Murphy Jr.",23,254,-0.0725900900900901,-0.014,"WR"
2011,5126,"Brandon Myers",23,398,-0.00787394957983193,0.079,"TE"
2011,5203,"Jerome Boyd",23,254,-0.0433703703703704,0.018,"S"
2011,5204,"Desmond Bryant",23,580,0.00567088607594937,0.04,"ED"
2011,5206,"Nick Miller",23,12,-0.00159009009009009,0.001,"WR"
2011,5533,"Rolando McClain",23,1007,0.0630792079207921,0.182,"LB"
2011,5569,"Lamarr Houston",23,702,0.104670886075949,0.142,"ED"
2011,5594,"Jared Veldheer",23,1073,0.123933884297521,0.221,"T"
2011,5630,"Bruce Campbell",23,8,0.00391869918699187,0.005,"G"
2011,5632,"Jacoby Ford",23,205,0.0374099099099099,0.081,"WR"
2011,5922,"Manase Tonga",23,193,0.00835416666666667,0.027,"FB"
2011,5928,"Bryan McCann",23,1,-0.00838805970149254,-0.008,"CB"
2011,6200,"Stefen Wisniewski",23,1073,-0.0400813008130081,0.057,"G"
2011,6233,"DeMarcus Van Dyke",23,319,-0.0563880597014925,0.014,"CB"
2011,6244,"Joe Barksdale",23,152,-0.0360661157024793,-0.021,"T"
